gene,padj
Shf,3.846726066760896e-5
Adam34,3.851300791982735e-5
Gm4988,3.8825936018792045e-5
Col13a1,3.888973438125687e-5
Adamts9,3.9367624748181964e-5
Msi2,3.9367624748181964e-5
Tsn,3.94725802636073e-5
Kif13a,3.954814423277017e-5
Prkce,4.0523653122846345e-5
Adamts20,4.088406222107814e-5
Cdh18,4.125706520935039e-5
Mir466f-4,4.149161344323753e-5
Cxcl12,4.172038766404174e-5
Cacna1a,4.175495918985669e-5
Shisa6,4.231454294048791e-5
Chsy3,4.2326344712524e-5
Efcab6,4.235205994170515e-5
Mdga2,4.258402418787089e-5
Ksr2,4.3058710775942647e-5
Gm13985,4.320866480652878e-5
Lmntd1,4.320866480652878e-5
Mrgpra3,4.3248791779011445e-5
Gm5524,4.35394700101909e-5
Dlgap2,4.362969020000962e-5
D130009I18Rik,4.401182987592195e-5
Il1rapl2,4.401223235134992e-5
Rorb,4.402447920858589e-5
Gm6260,4.402840137276344e-5
Lsm14a,4.43689671912057e-5
Gm20125,4.487378498547476e-5
Efcab2,4.4912793821945846e-5
Nek11,4.564408758207443e-5
Snrpn,4.564408758207443e-5
Nav1,4.589508595113955e-5
Prdm16,4.602453948723179e-5
Mfsd4a,4.6447663411726634e-5
Zfhx3,4.6654246917152134e-5
Socs6,4.6839274070284056e-5
Rnf157,4.688269210886324e-5
Kit,4.690424876566985e-5
Ncam2,4.707210526935505e-5
Fbxo15,4.710468889488141e-5
Prep,4.720078749432012e-5
4921525O09Rik,4.732579951943065e-5
Zfp536,4.759753948637706e-5
Fat4,4.764480412249739e-5
Nrip1,4.786979395457096e-5
Eef2kmt,4.791785882686574e-5
Rxra,4.8854271894781826e-5
Ostf1,4.925590432128937e-5
Plpp3,4.9536178495568764e-5
Api5,4.985842593076792e-5
Rbfox2,5.0002823762561954e-5
Slc26a7,5.002974119754864e-5
Vav2,5.008770254785675e-5
Tex14,5.011744499853345e-5
Vwa8,5.100107092085064e-5
Sec23ip,5.109742898143083e-5
Otol1,5.1615273006774495e-5
Gm29683,5.299479689516069e-5
Nrg3,5.3140490356484105e-5
Ephb1,5.361511668907645e-5
Psma2,5.383506930510733e-5
Esp38,5.4082221197457725e-5
Jun,5.452945776767108e-5
Vwc2,5.4578764461533225e-5
Nalf1,5.531320936990419e-5
Rgs18,5.53840957277911e-5
Pax5,5.567665557472228e-5
9530052E02Rik,5.571335480585828e-5
Negr1,5.6176334351133516e-5
1700065L07Rik,5.636267023340152e-5
Col1a1,5.636267023340152e-5
Cd109,5.682628989276162e-5
Agbl1,5.740709234511909e-5
Samd12,5.770155630663596e-5
Pik3c3,5.8430590038494505e-5
F13a1,5.865557837284407e-5
Gm17399,5.8945547748921414e-5
Zfp536,5.8945547748921414e-5
Cemip2,5.925227482867568e-5
Lsm14a,5.939702443534102e-5
Kif5c,5.940776737416141e-5
Anks1b,5.977698174456884e-5
Diaph2,5.982122013060802e-5
Fam168a,6.0546007620037474e-5
Ptpre,6.063388511134589e-5
Tcf7l1,6.0878369951846835e-5
Alx1,6.129292008316814e-5
Spcs3,6.148285321869904e-5
Hpcal1,6.190083291558721e-5
Sdc4,6.190083291558721e-5
Hspa8,6.229983422572089e-5
Shisa9,6.23332631897803e-5
Pou5f1-rs6,6.287788432274982e-5
Clic5,6.307406371817062e-5
Zbtb20,6.315315185673659e-5
4930520P13Rik,6.330396633932385e-5
Sptbn1,6.348419643339324e-5
Npas3,6.369189053199756e-5
Col27a1,6.432894992875458e-5
Psat1,6.482048959921193e-5
Xrcc4,6.512019856947429e-5
Tcf4,6.53468975222084e-5
Agbl1,6.561519203677819e-5
Gm20754,6.580928758364007e-5
Tasp1,6.584713584663953e-5
Marcks,6.619438768381747e-5
Dlk1,6.628468482584481e-5
Agbl4,6.681621396738653e-5
Tle3,6.683588562910726e-5
Setbp1,6.717368320567526e-5
Tmc1,6.74613511303466e-5
Utrn,6.750852513255672e-5
Trio,6.788999265318013e-5
Rps29,6.837245348588798e-5
Otud1,6.851236421236369e-5
4930465M20Rik,6.903107287302617e-5
Kcnip1,6.907548594124545e-5
Cdk14,6.967896567182127e-5
Gprin3,7.051137575804763e-5
Hs6st3,7.069012105259558e-5
Map2k4,7.097384596758308e-5
E130304I02Rik,7.113883582251543e-5
Olfm4,7.119681137954599e-5
Thrb,7.150709341415405e-5
Zfp804a,7.150709341415405e-5
Tbl1xr1,7.185384948398622e-5
Cfap299,7.226130962852126e-5
Gm4791,7.23440103420659e-5
Pex5l,7.30399466983308e-5
Gm12130,7.304168629232707e-5
Tenm3,7.332210374269822e-5
Mcur1,7.33225335425293e-5
Nrg1,7.33225335425293e-5
Dym,7.354278989824226e-5
Mgmt,7.411441536645618e-5
Zmynd8,7.411441536645618e-5
Lipi,7.414175811685089e-5
Pde10a,7.414175811685089e-5
Sema3a,7.424606017627605e-5
Fbn2,7.436279126844662e-5
Hecw2,7.445351512050254e-5
Slc4a4,7.445351512050254e-5
Rap2b,7.478714871676013e-5
Dock2,7.529993810680912e-5
Epha3,7.529993810680912e-5
Med10,7.559320281974325e-5
Rasgrp1,7.56152268345838e-5
Vwc2l,7.653370796408655e-5
Atp10a,7.66736949498682e-5
BC006965,7.66736949498682e-5
Adrb2,7.675927642360495e-5
Bpnt2,7.682287862669926e-5
Palld,7.80464167283236e-5
Nkx6-1,7.808871600040195e-5
Gli3,7.833036943192679e-5
Car10,7.888801539924139e-5
Slit2,7.910589244318654e-5
Med13l,8.042104708542269e-5
Patl2,8.064936234773535e-5
Slitrk1,8.067460844123104e-5
Tiam2,8.099167229378534e-5
Elmod1,8.099519794495401e-5
St3gal1,8.099519794495401e-5
Dst,8.146187259618147e-5
Ccdc202,8.198311380435467e-5
Nfic,8.225810777100651e-5
Robo2,8.235182949157902e-5
Tmem114,8.259784717311162e-5
Phf3,8.277093988354722e-5
Cttnbp2,8.280069240750613e-5
Spata13,8.290747818776201e-5
Gclc,8.346559563656447e-5
Gm15501,8.356959870848538e-5
Mat2b,8.356959870848538e-5
Cdh4,8.367950404430869e-5
Lef1,8.40773162956084e-5
Prkn,8.418776647161736e-5
Gm833,8.473611810604684e-5
Enah,8.478241699029463e-5
B930018H19Rik,8.530119063948208e-5
9330158H04Rik,8.629679135843142e-5
1700031L13Rik,8.648479618761449e-5
Masp1,8.648479618761449e-5
Dph6,8.67886208456585e-5
Vwc2,8.68549479188682e-5
Dock9,8.698022318158966e-5
Tiam1,8.704998863484014e-5
Sv2c,8.74049416484191e-5
Nwd2,8.784217686948073e-5
Bach1,8.832599836905745e-5
Actl7b,8.951845735400872e-5
Nrxn3,9.060228848730021e-5
Sptlc3,9.109697650991557e-5
Dmac1,9.167587450419701e-5
Cadps,9.180752406198657e-5
Nfe2l2,9.226948205316051e-5
4930405D11Rik,9.31061377973267e-5
Bach1,9.312226075906437e-5
Cped1,9.428854842126866e-5
Pcdh18,9.450834336252882e-5
Plcb4,9.466551421042518e-5
Ajap1,9.54391212863023e-5
Robo1,9.544237350753344e-5
Olfm3,9.556308824076095e-5
Gm19990,9.612563583369938e-5
Chsy3,9.623819728003832e-5
Nfe2l2,9.651713036968769e-5
Gm12866,9.686868869113954e-5
Gm27162,9.760558157427586e-5
Gm4265,9.84282279656276e-5
Galnt17,9.865097129983363e-5
Klf6,9.865097129983363e-5
Fbxo33,9.871109121268676e-5
Otud1,1.0025286388897936e-4
Kcnma1,1.0028760250822981e-4
Cntn1,1.0034894821205505e-4
Nkx6-1,1.0042115008371826e-4
Cenpc1,1.0086868230375379e-4
Api5,1.0100684726552461e-4
Nebl,1.0159755855587779e-4
9430014N10Rik,1.0207191311295731e-4
Peak1,1.0343549123664686e-4
Btbd9,1.038882761882711e-4
Adam9,1.0401871469547218e-4
4930441H08Rik,1.047973971729081e-4
Ell2,1.0553121179369858e-4
Sdk2,1.0587277487611808e-4
Kcnq5,1.0613121524090257e-4
Pax6os1,1.0659587228133919e-4
Cytip,1.0673415091101315e-4
Polr1d,1.073920389408756e-4
Fndc3a,1.0838305944437611e-4
Kdr,1.0923305864473008e-4
4930441H08Rik,1.0982919219759968e-4
1700017G19Rik,1.1061563965719651e-4
Tiam2,1.1141584824647667e-4
Mir3090,1.115174511018754e-4
Gli2,1.1311587740867037e-4
Styxl2,1.1411585740486332e-4
Abcc5,1.1692025045501029e-4
Chst8,1.1694328785973008e-4
Epn2,1.1713386787182926e-4
Wdr72,1.1713386787182926e-4
4930423M02Rik,1.1726533322179866e-4
Etl4,1.1787519086474773e-4
Aff1,1.1839845438400689e-4
Ccnl1,1.1844077514732058e-4
Gm36669,1.1863596419794289e-4
Opcml,1.194784485158275e-4
Pacrg,1.1965412259249588e-4
Xrcc4,1.1965412259249588e-4
Hectd4,1.2027783703125629e-4
Ccnd3,1.2038390292715592e-4
Cacna1c,1.2091300149272005e-4
Malat1,1.2164547215480233e-4
Cntn4,1.2246816531228348e-4
Mast4,1.235287619773122e-4
Pou2f1,1.235287619773122e-4
Xrcc4,1.235287619773122e-4
Ccdc178,1.235433229756791e-4
Slc1a4,1.238271877134291e-4
4933402J10Rik,1.2404480576618473e-4
Osbp2,1.2457593673678214e-4
Chst8,1.263941295807071e-4
Ikzf1,1.2828194276534894e-4
4933416M06Rik,1.3312302463661102e-4
Lipc,1.3325524659019708e-4
4921531P14Rik,1.333647388868368e-4
Snx29,1.3513132168530774e-4
Ssbp2,1.360220751595219e-4
Aff3,1.3602276646020213e-4
Nrg3,1.3750182534858597e-4
4930556N09Rik,1.3862203757479576e-4
Tafa2,1.3909412563289407e-4
Ptprt,1.3930301194996445e-4
Phactr2,1.397499114497598e-4
Gm12724,1.4042409468364102e-4
Tmpo,1.4042409468364102e-4
Igsf5,1.4088517358308575e-4
Mitf,1.4103532183799302e-4
Creb5,1.4108976553254415e-4
4930518J21Rik,1.41145846933875e-4
E130114P18Rik,1.4183257519849386e-4
Gm12911,1.4213129461512164e-4
Prkcb,1.4365133320934899e-4
Ptger3,1.4409078645726147e-4
Ankef1,1.456314042348493e-4
Itga11,1.4574500099622024e-4
Gm6455,1.46319008645059e-4
Adamts3,1.474201496819601e-4
Adam6a,1.48630045787758e-4
Pcdh20,1.4868227827527345e-4
Ptpro,1.4906923151675113e-4
Dab2ip,1.512927975649565e-4
Hipk2,1.512927975649565e-4
Ipo5,1.5220386684102494e-4
Calcrl,1.555890025682653e-4
Isl1,1.5720859892538172e-4
1500015L24Rik,1.5724431479670662e-4
Pde11a,1.5726777222608687e-4
Sh3bgrl2,1.5827862558234396e-4
Sv2c,1.583313029156591e-4
Tyrp1,1.587457920912459e-4
C330011F03Rik,1.588282346120194e-4
Stat5b,1.5932032041235842e-4
Gm19689,1.5932684686332168e-4
Arhgef26,1.6010841583931178e-4
AU023762,1.6225067654153564e-4
Akap13,1.6300321637444578e-4
Sox11,1.631690854321312e-4
Dpp6,1.6374103295854626e-4
Btbd35f20,1.648475109518655e-4
Adgrl3,1.6591627239659373e-4
Cytip,1.6600505168184166e-4
1700065L07Rik,1.672337663156895e-4
Adipor2,1.672355073054389e-4
Trak1,1.672355073054389e-4
Gm10635,1.677104661588684e-4
Tmem196,1.680920792532405e-4
Ptprz1,1.7135507447691036e-4
Plec,1.7272176858782132e-4
Rarb,1.7278623787590284e-4
Tafa2,1.765654089330673e-4
Frmd4a,1.793060599319783e-4
Ralgapa1,0.00017944604362436876
Mcph1,1.7970087984688646e-4
Btk,1.8173201627552023e-4
Rbfox3,1.83163072290598e-4
Magi1,1.8421140397357068e-4
Prune2,1.8488032718063478e-4
Nt5dc3,1.8551981583978813e-4
Tbc1d4,1.8551981583978813e-4
Ptma,1.863869395336103e-4
Klhl29,1.86485144813264e-4
Zmynd8,1.882075516993652e-4
Dock4,1.8902543885729894e-4
Kif2b,1.924147194216486e-4
Col4a1,1.9352596073835647e-4
Kazn,1.9403261820552184e-4
Pdzd2,1.947980799216486e-4
Slc4a4,1.9485512755800354e-4
Afap1l1,1.960828028669109e-4
Negr1,1.9614834326819503e-4
Aga,1.96351196912294e-4
Cdk6,1.969717612942338e-4
Fgf14,1.9788541839519438e-4
Gna14,1.9868832439164075e-4
Castor2,1.9984470236564738e-4
Ank2,2.0036911519649673e-4
Ebf1,2.0041396403666807e-4
Tex29,2.011034916846347e-4
Mir6378,2.012489757864292e-4
Cacna1a,2.0327004709758947e-4
Galnt13,2.038149218543885e-4
Btg2,2.0497233041715128e-4
Nmur2,2.0510525272235148e-4
Clvs1,2.0627052291151827e-4
Mapkapk2,2.067625526330579e-4
Htr2c,2.075975393649011e-4
Zfp804b,2.0789788614421025e-4
Mdfic,2.1042493795631474e-4
Gm833,2.105383150198284e-4
Carmil1,2.1111682190083457e-4
Clstn2,2.1240099635244801e-4
Runx2,2.1240099635244801e-4
Ptprm,2.1341205789572474e-4
Dach2,2.1344864059879773e-4
Pou2f1,2.1348974055191908e-4
Dscaml1,2.1424855852470327e-4
Tmeff2,2.1862816736526553e-4
Syn3,2.199316376367872e-4
Catspere2,2.2080904617650428e-4
Csmd1,2.2088274456055778e-4
Dusp10,2.2121471974437325e-4
Ahctf1,2.2151257290971459e-4
Prr30,2.2151768630075861e-4
Card11,2.2207828357345162e-4
Apbb2,2.233228071589153e-4
Clmp,2.2433165608684528e-4
Cntn5,2.2433165608684528e-4
Shroom3,2.2492300265098658e-4
Gm28979,2.249652953779806e-4
Epha6,2.2709761575335217e-4
Bdnf,2.275458336163557e-4
Inpp4b,2.2822119955507282e-4
Myt1l,2.290241695026254e-4
Nrxn3,2.299518082457153e-4
Ptprk,2.3040386436089531e-4
Rgs6,2.3077671055918641e-4
Clvs1,2.3105317905848757e-4
Pisd,2.3232484365565614e-4
Apba1,2.3392255084489006e-4
Ptprn2,2.3584195450976022e-4
Fmo9,2.3796343358473346e-4
Hoxa2,2.384004521968213e-4
Kcnj3,2.384004521968213e-4
4930434J06Rik,2.389579199602792e-4
1700034K08Rik,2.3964910127180763e-4
Gm12724,2.4214429750127382e-4
Cdkal1,2.4428617392058006e-4
Tmeff2,2.4578864344754897e-4
Mettl15,2.464697759562837e-4
Frmd4a,2.485457481613241e-4
Macrod2,2.4920041468867585e-4
Samd4b,2.5202215107164377e-4
Mertk,2.553549786224851e-4
Tbx5,2.5682477603658743e-4
Klhl2,2.5798667491477243e-4
Ptprn2,2.6023324258114664e-4
Cadps,2.653461438335346e-4
Dock1,2.659026066181655e-4
Ror1,2.680286127723623e-4
Pias1,2.684858718154564e-4
Pcdh11x,2.696306058381147e-4
Gabrb2,2.7179942953028637e-4
Tmem92,2.7179942953028637e-4
4930448C13Rik,2.723833034411881e-4
Ccser1,2.7285645488705823e-4
Mtus2,2.762669407731542e-4
Epha7,2.793912411558096e-4
Kctd8,2.803317458348659e-4
9230114K14Rik,2.807761825510783e-4
Prr16,2.815779556541332e-4
4933417E11Rik,2.832597003500394e-4
Trpc7,2.8332150237065187e-4
Mir6411,2.851546613710677e-4
Fos,2.860908410464758e-4
Serpine2,2.902395349772776e-4
Cd180,2.915996785227684e-4
Stat5b,2.9356295350868627e-4
Brwd3,2.936915586143328e-4
Stxbp6,2.9376646912850275e-4
1700128A07Rik,2.983403355714564e-4
Sdc4,2.983903259524067e-4
Gm20740,3.017692822482206e-4
Taok3,3.0338930680999857e-4
Smyd3,3.038487491220246e-4
Csgalnact1,3.0607636516574954e-4
Prex1,3.0762273131427576e-4
Cacna1a,3.102396782304956e-4
Nectin1,3.1084101610243727e-4
Mei4,3.114426693175752e-4
4932435O22Rik,0.00031207744151403943
Basp1,3.1410179715757585e-4
Gm20756,3.146123400090174e-4
Cpne4,3.181378646326117e-4
Plekha5,3.1865044680769584e-4
Adcy1,3.1865346434422677e-4
4930431P22Rik,3.22779057751037e-4
Tgfbr3,3.25208426216186e-4
Fgf13,3.287695801894553e-4
9430014N10Rik,3.2879927381018086e-4
Gna14,3.3592302708181245e-4
Acot7,3.363250371287459e-4
Mdfic2,3.3695083780882766e-4
Dad1,3.401088093124709e-4
Pak5,3.401088093124709e-4
Tmem260,3.4075591564094245e-4
Rgs7bp,3.4093082081954865e-4
Slitrk6,3.411361304932329e-4
Rxfp2,3.4178112131511137e-4
Cd44,3.453563082475514e-4
Adamts15,3.463562924448492e-4
Jun,3.468908309348603e-4
Cog5,3.5160246850854046e-4
Adamts2,3.541978060986495e-4
Bard1,3.568222246683594e-4
Btg1,3.5913536120503627e-4
Hspa8,3.606532558040832e-4
Cacna1b,3.6127804193702274e-4
Mad1l1,3.6647232681451876e-4
Mir6350,3.6647232681451876e-4
Fndc3b,0.00036731362691566573
D630045J12Rik,3.6746647685995625e-4
Kcnma1,3.7006362763358585e-4
Adipor2,3.727920095855285e-4
Aff2,3.759197409450491e-4
Tmem114,3.767508701362193e-4
Adck1,3.784247005443373e-4
Oxr1,3.79092546879558e-4
Angpt1,3.7966439427419824e-4
Phf3,3.7966439427419824e-4
Nr4a1,3.8071322603503224e-4
Gdnf,3.871969357720579e-4
Tcf4,3.8966407274317326e-4
Wdr70,3.920402432723689e-4
Septin9,3.987548594534677e-4
Gm20125,4.003869536239213e-4
Plec,4.005316139743635e-4
Hivep1,4.036111090656919e-4
Mir3963,4.037063960412279e-4
Samd5,4.07870984808797e-4
Auts2,4.087301751753826e-4
Klf5,4.0939216202587136e-4
Kazn,4.095429459237502e-4
Diaph2,4.1438176130162766e-4
Pik3r1,4.1534260939239453e-4
Heatr5a,4.158987547172247e-4
Dscaml1,4.177604629559864e-4
Gadd45g,4.2172566205423665e-4
Thsd7b,4.236515480174361e-4
Lingo1,4.2376921065289546e-4
Pmp22,4.2453276044013803e-4
Csnka2ip,4.245354092164902e-4
Fhod3,4.284011837887188e-4
Trim52,4.2862770666997265e-4
4930556N09Rik,4.306027267673835e-4
Mapk4,4.3147200343836235e-4
Bcar3,4.3268821510900356e-4
Akap13,4.3605122720205954e-4
9330178D15Rik,4.361713845375934e-4
Col8a1,4.402393168410484e-4
Kcnv1,4.402393168410484e-4
Grip1,4.4107959026298295e-4
Izumo3,4.411186339017129e-4
Nap1l3,4.411186339017129e-4
Fbxo46,4.415221780666255e-4
A530013C23Rik,4.4559706355711454e-4
Dlgap1,4.497299178622851e-4
Opcml,4.58712770255772e-4
Tmco5,4.600415006848458e-4
Dnah9,4.6007522829364603e-4
Kcnd3,4.6052525794821795e-4
Sorcs2,4.643690377989004e-4
Vps41,4.665461017905254e-4
Eif2ak4,4.673006004178859e-4
Clnk,4.7001528801177746e-4
Wac,4.753355477858889e-4
Tnfaip8,4.8234553822149885e-4
Trpm3,4.85680658100438e-4
Rps6ka1,4.865769324055199e-4
Thap1,4.870957192501239e-4
Mir6342,4.8781945102328194e-4
1700109I08Rik,4.914063987312519e-4
Jazf1,4.939984328381143e-4
Patl2,5.0177349959132e-4
Sugct,5.096261361749829e-4
Rybp,5.105397889179013e-4
Fgf20,5.145503273289597e-4
Csmd3,5.167969348521368e-4
Nt5e,5.172117296433789e-4
Chd7,5.191285173190312e-4
Cntn5,5.191285173190312e-4
Incenp,5.212336155164898e-4
Sash1,5.212336155164898e-4
Pkib,5.284907745809799e-4
Suds3,5.296173318164946e-4
Dynlrb2,5.313649568693299e-4
Bmp2,5.345051885912662e-4
Mir23a,5.345051885912662e-4
Skap1,5.346762417928222e-4
Mir6344,5.378547182946825e-4
Thap1,5.389167622914035e-4
Rasd2,5.395747934315965e-4
Mir682,5.408126850489548e-4
Pom121l12,5.413974809281756e-4
Hpcal1,5.423185755035054e-4
Dlgap2,5.456909608737808e-4
Adck1,5.477062204505812e-4
Nos1ap,5.490089337900821e-4
Slc24a3,5.514317972557586e-4
Tbxas1,5.552048879066304e-4
Pax6os1,5.552139155884276e-4
Kcnma1,5.553122946248368e-4
Nwd2,5.671905342741736e-4
Gm33340,5.680328988633927e-4
Pced1b,5.704370270019543e-4
Ext1,5.70767103955715e-4
Csmd2,5.727960153635275e-4
Bcar3,5.744183371219141e-4
Lyplal1,5.756168328535439e-4
Ccnl1,5.803951149490792e-4
Ntrk2,5.846395686475964e-4
Igf1r,5.867626901714248e-4
Col4a6,5.910873441392718e-4
Ywhaq,5.928063733064309e-4
Cobl,5.941088721057069e-4
Tmem132d,5.941088721057069e-4
Myom2,5.988787431072528e-4
Clec14a,5.989230638370454e-4
Prkcb,5.994854679830216e-4
Slit3,6.0264761106232e-4
Ephb1,6.040862596725254e-4
Adcy1,6.086428723242679e-4
1700066C05Rik,6.123477903764178e-4
Map2,6.12742498995336e-4
Tex14,6.153162325123064e-4
Cdh10,6.258767493182981e-4
Sema5a,6.353632432978191e-4
Fstl4,6.355765568644945e-4
Brinp3,6.42251549973313e-4
Fzd10os,6.443625323035927e-4
Prmt6,6.504315262501813e-4
Dock4,6.508791655744711e-4
4933412E24Rik,6.524834387324645e-4
Gprin3,6.593002733415758e-4
C330011F03Rik,6.603434077155228e-4
Camta1,6.606883983953639e-4
Prkcb,6.62495451233893e-4
Parp8,6.681814430260271e-4
1700044C05Rik,6.714465818618101e-4
Syne2,6.7574191668558e-4
Mcur1,6.77196076152187e-4
Srrm4,6.79118339328581e-4
G6pd2,6.838270942832726e-4
Rap1gap2,6.865119812101181e-4
Tpcn2,6.865119812101181e-4
Elfn1,6.874185080375147e-4
Sis,6.874445789946506e-4
Dynlrb2,6.886767574886427e-4
Gm7977,6.892864945937892e-4
Mettl15,6.892864945937892e-4
Enah,6.995380994563478e-4
Cyyr1,6.999200301952593e-4
Chsy3,7.066375204003166e-4
Jarid2,7.172453811016164e-4
Grid1,7.205852515701831e-4
Fstl4,7.213666973506299e-4
Zfp960,7.283326290743549e-4
Thsd7b,7.390300598817238e-4
Egr3,7.485822994713e-4
Bcas1,7.518532640071332e-4
Rack1,7.568879802645026e-4
Gm13985,7.575084461806784e-4
Hpcal1,7.575628925255435e-4
E130304I02Rik,7.606725473083074e-4
Plekha5,7.626590914400957e-4
Sox2ot,7.626590914400957e-4
Cd83,7.66026494235979e-4
E230016M11Rik,7.697310774340508e-4
Myt1l,7.711807610870986e-4
D030045P18Rik,7.829821751164916e-4
Rnf157,7.889121081405776e-4
Dach1,8.017641990916614e-4
Ntm,8.020083440558278e-4
Ctif,8.063108646549351e-4
Arhgap15,8.065013561923247e-4
Ntm,8.10165448766757e-4
Sdk1,8.317545238114247e-4
Immp2l,8.319065815333793e-4
Susd1,8.354224608268834e-4
Tubb2a-ps2,8.39696854791756e-4
Cpne4,8.424149467040784e-4
Mapkapk2,8.594022265364454e-4
Efna5,8.636801962920292e-4
Kcna4,8.638517844794401e-4
Btbd9,8.656648186557644e-4
Itgb5,8.689756898891265e-4
Kif5c,8.705461217952274e-4
Ccng1,8.715177040118523e-4
Ephb2,8.726398988435122e-4
Il1r2,8.726398988435122e-4
Azi2,8.768828646793655e-4
Cntn6,8.795908751866913e-4
Bbx,8.88150501966061e-4
Cdkal1,8.983148850341224e-4
Zc3h12c,8.991136621126833e-4
Pcdh19,9.007799559780221e-4
Tyrp1,9.080379782835366e-4
Med27,9.090024784015612e-4
Slc6a11,9.197751631254717e-4
1700028P15Rik,9.203948494065898e-4
Glud1,9.211908536595186e-4
Med10,9.211908536595186e-4
Pla2g4a,9.211908536595186e-4
Lsm14a,9.244133284168195e-4
Nedd4l,9.260923028076509e-4
Gramd2b,9.318873237358212e-4
Mical3,9.353500352303596e-4
Maf,9.557027794359349e-4
Pld1,9.62488649133236e-4
Prdm16,9.724347887791591e-4
Kcnh7,9.739761507531544e-4
Maf,9.739761507531544e-4
Tns1,9.739761507531544e-4
4930405L22Rik,9.769309730507205e-4
Sh3bgrl2,9.77892844003966e-4
Asxl3,9.779031929307092e-4
Anks1b,9.89177308988907e-4
Gatad2a,9.921925987886214e-4
Gli2,9.935837626763185e-4
Sema5a,9.951436365639938e-4
Abca1,9.97274215834807e-4
Aldoart1,0.0010006091747978417
Stk39,0.0010006434002301182
Srbd1,0.0010078831506139094
Rasgef1b,0.0010154824150398378
Adgrl4,0.0010221504414166802
Aebp2,0.0010334109445752462
Cacnb4,0.0010334109445752462
1190028D05Rik,0.0010362912472040196
Fto,0.0010411407483076748
Daam1,0.001051802503303565
Zfp217,0.0010583189473705064
Pdha2,0.0010587007756232589
Mir3084-2,0.0010615645485815182
Ranbp17,0.0010626983081537104
Ntng2,0.0010631270292349108
Cotl1,0.0010653876400631324
Gm36595,0.0010653876400631324
Mitf,0.0010653876400631324
Parp8,0.0010653876400631324
Sv2c,0.0010653876400631324
Col11a1,0.0010747850090153475
Gm12374,0.0010754315917206113
Ppm1l,0.0010790955481261113
Dach1,0.0010827201417228773
Tnrc18,0.0010833955194743054
Nudt12os,0.0010884910283047112
Nos1,0.0010912343480375879
Zmynd8,0.0010916945849278085
Iqsec1,0.0010951283538271487
Mpp7,0.0010955990844361543
Cst5,0.0010970976391741151
Slc37a1,0.0010970976391741151
Stam2,0.0010972367353312682
Alk,0.001097777887541474
Ipo11,0.0011031720241636569
Bcl2,0.0011052305632807708
Grin2a,0.0011052305632807708
Nefm,0.0011052305632807708
Cops8,0.0011059753078219339
Tmem232,0.001108150277621082
Abtb3,0.0011096176891118885
Gli3,0.0011131642349171721
Cdh9,0.0011150053918328724
Nebl,0.0011150523513595817
Fbxo33,0.0011223813776280514
Chsy3,0.0011358723323673795
Thsd7a,0.0011358723323673795
Trdn,0.0011368049872596702
Cdh4,0.0011411792659700181
Nfib,0.0011598071341124361
Wdfy3,0.0011773697232736605
Zbtb7c,0.001196521137542376
Mvb12b,0.001200685058631365
Utp14a,0.0012101947055891545
Kdr,0.0012111424079941327
Mex3c,0.0012178732904438003
Slitrk5,0.0012238876095929036
Daam1,0.0012262504882674902
Lclat1,0.0012356711329598732
4933440J02Rik,0.001241302565616963
Dpp10,0.001241302565616963
Fbxo15,0.0012571650810934156
Spag16,0.001268585192199469
Cps1,0.0012692620514178916
Hdhd2,0.0012797806965014044
Sem1,0.001281001323916514
Tead1,0.0012861029663085025
Esrrg,0.0012993275467386221
Rasa1,0.0013013007788053562
Fhod3,0.0013064357831535916
Dok5,0.0013102055458210607
AI606473,0.0013143016780368612
Lingo2,0.0013211745903303814
Slc8a1,0.0013233023387095612
C030007H22Rik,0.0013316089120868394
Ralgps2,0.0013318684382807155
Cntnap4,0.0013555326488163268
Klhl1,0.0013575419774509562
Cacna1d,0.0013575944923193894
Plk2,0.0013624896027254923
Lypd6b,0.0013634797614907209
Camta1,0.0013758505845746518
1700017G19Rik,0.0013793248810193668
Ttll7,0.0013836258682833275
E130006D01Rik,0.0013844434414604847
Pcdh19,0.0013844434414604847
Mzt1,0.0013907562452600331
Rad51b,0.0013965920326012246
Dusp1,0.0013983871138937769
Kit,0.0013986747940219501
D030025E07Rik,0.0014018826871213773
Nt5e,0.0014018826871213773
Dusp1,0.0014025725444385521
Bcas1,0.001403686423006254
Pcdh7,0.001403686423006254
Dock2,0.0014046830720253923
Agpat4,0.0014231692467688091
Rapgef5,0.0014231692467688091
Peli2,0.0014283969699186393
Egr1,0.0014286634781943699
A330008L17Rik,0.0014298116947144978
Ednra,0.0014303347480550033
Bltp1,0.0014317627699172758
Hcn1,0.001437491700683218
Cmip,0.0014429677811211414
Tns3,0.0014438365669587332
Thrb,0.001457861279505707
Grm7,0.0014619885230911147
Iqschfp,0.0014619885230911147
Wsb1,0.0014619885230911147
Adamts12,0.0014632685909354505
